step,generated_image_token_id,source_length,top_source_pos,top_source_group,top_source_token_id,top_source_token,top_source_weight,max_group,prompt_text_mass,prompt_wrapper_mass,generated_image_prefix_mass,prompt_top1_ratio,prompt_top5_ratio,prompt_effective_token_count,prompt_effective_fraction
394,1082,448,50,prompt_wrapper,185,Ċ,0.30422845482826233,prompt_wrapper,0.04222226142883301,0.6053000688552856,0.3524956703186035,0.16021537544891667,0.5069282541517733,14.784195304171675,0.3080040688369099
395,5328,449,50,prompt_wrapper,185,Ċ,0.30420055985450745,prompt_wrapper,0.043808355927467346,0.6034644097089767,0.3527061939239502,0.15466072905161996,0.4904099724857301,15.475427082609155,0.3224047308876907
396,9978,450,50,prompt_wrapper,185,Ċ,0.3021918535232544,prompt_wrapper,0.04476136714220047,0.6047811433672905,0.3504337668418884,0.15389918453921914,0.4934419499151848,15.460406416627608,0.3220918003464085
397,1417,451,50,prompt_wrapper,185,Ċ,0.29902294278144836,prompt_wrapper,0.041482746601104736,0.604854166507721,0.35366901755332947,0.16512249403705645,0.5193733700688972,14.348939767274489,0.29893624515155187
398,10555,452,50,prompt_wrapper,185,Ċ,0.30241677165031433,prompt_wrapper,0.03952492028474808,0.5992550179362297,0.3611847162246704,0.1757631912300693,0.5071174159204289,14.35330825113362,0.29902725523195045
399,3163,453,50,prompt_wrapper,185,Ċ,0.3005678355693817,prompt_wrapper,0.03806234523653984,0.5997255332767963,0.3622119128704071,0.17950353092891722,0.49920512136152045,14.253241066388858,0.2969425222164345
400,1620,454,50,prompt_wrapper,185,Ċ,0.29976731538772583,prompt_wrapper,0.036612264811992645,0.6007155850529671,0.36267977952957153,0.18762924767221914,0.5033273199206758,13.68154651343547,0.2850322190299056
401,479,455,0,prompt_wrapper,100601,<|User|>,0.29882413148880005,prompt_wrapper,0.03554888442158699,0.6027027182281017,0.36170974373817444,0.1964639729020901,0.5137263178588686,13.110064197759318,0.2731263374533191
402,5662,456,0,prompt_wrapper,100601,<|User|>,0.3032832443714142,prompt_wrapper,0.03648165985941887,0.6048560924828053,0.35863879323005676,0.18687860405182452,0.49766500891302545,14.024497801473267,0.2921770375306931
403,9357,457,0,prompt_wrapper,100601,<|User|>,0.29840919375419617,prompt_wrapper,0.04077358543872833,0.6118044704198837,0.347400426864624,0.18106300723722704,0.48307686488426393,14.776231768388284,0.3078381618414226
404,3003,458,50,prompt_wrapper,185,Ċ,0.31522074341773987,prompt_wrapper,0.03990313783288002,0.6260950826108456,0.3340202867984772,0.1849589671469237,0.48203500993379306,14.662498033874348,0.30546870903904894
405,14942,459,50,prompt_wrapper,185,Ċ,0.315902978181839,prompt_wrapper,0.036414846777915955,0.615797832608223,0.3477737307548523,0.19969429012844556,0.5087017582339338,13.19304187696142,0.2748550391033629
406,1741,460,50,prompt_wrapper,185,Ċ,0.31551188230514526,prompt_wrapper,0.035372294485569,0.6148990616202354,0.3497481644153595,0.20991300794992995,0.5209379961070767,12.338452054788526,0.25705108447476094
407,6566,461,50,prompt_wrapper,185,Ċ,0.31941044330596924,prompt_wrapper,0.03383268415927887,0.6378134936094284,0.32838597893714905,0.20878645110512214,0.5194396718216865,12.412966709976214,0.25860347312450443
408,2287,462,0,prompt_wrapper,100601,<|User|>,0.31366923451423645,prompt_wrapper,0.03447924554347992,0.6441630274057388,0.3213791847229004,0.20244941846168074,0.5103255356950692,13.033211213576884,0.2715252336161851
409,8612,463,0,prompt_wrapper,100601,<|User|>,0.3270285427570343,prompt_wrapper,0.04061807319521904,0.6688775904476643,0.29050177335739136,0.1697099262601493,0.43672415338028353,16.827267942171854,0.3505680821285803
410,11299,464,50,prompt_wrapper,185,Ċ,0.3218413293361664,prompt_wrapper,0.04098277911543846,0.6635370291769505,0.2954882085323334,0.1715241457978657,0.4440084932313484,16.401010364791702,0.34168771593316044
411,8088,465,50,prompt_wrapper,185,Ċ,0.31803444027900696,prompt_wrapper,0.03927457332611084,0.6401889324188232,0.3204883933067322,0.18060305161264376,0.45843327621949925,15.413569819644554,0.3211160379092615
412,5038,466,50,prompt_wrapper,185,Ċ,0.3247295022010803,prompt_wrapper,0.04010818526148796,0.6450267620384693,0.3148621916770935,0.17645817905404182,0.4490313853422003,15.80347723100957,0.32923910897936604
413,9306,467,50,prompt_wrapper,185,Ċ,0.3185015320777893,prompt_wrapper,0.039549097418785095,0.6380348950624466,0.3223860561847687,0.17739307089610584,0.4477005344571313,15.840913802166293,0.3300190375451311
414,3724,468,0,prompt_wrapper,100601,<|User|>,0.3146210312843323,prompt_wrapper,0.03942866623401642,0.6511285752058029,0.30945876240730286,0.177206529692031,0.4498298005338598,15.911899706753092,0.33149791055735606
415,14001,469,0,prompt_wrapper,100601,<|User|>,0.31472402811050415,prompt_wrapper,0.0376729890704155,0.6414587572216988,0.3208385109901428,0.1851721502307084,0.47549409330740966,14.829314496398418,0.3089440520083004
416,11930,470,0,prompt_wrapper,100601,<|User|>,0.307944118976593,prompt_wrapper,0.038251444697380066,0.6306016594171524,0.3311493992805481,0.18935960441930322,0.4896842085990282,14.142271910037746,0.29463066479245303
417,6724,471,50,prompt_wrapper,185,Ċ,0.29878807067871094,prompt_wrapper,0.0413578599691391,0.6129589825868607,0.34569230675697327,0.17362321737977482,0.47173857197262165,15.324329699076356,0.3192568687307574
418,6492,472,50,prompt_wrapper,185,Ċ,0.30160146951675415,prompt_wrapper,0.04308918118476868,0.6086688339710236,0.3482261300086975,0.16649723939417624,0.4676327158807414,15.789241588022312,0.32894253308379817
419,4785,473,50,prompt_wrapper,185,Ċ,0.3040047287940979,prompt_wrapper,0.04245050624012947,0.6053682379424572,0.3522413372993469,0.15580527135015634,0.46186611913889164,16.276379973462873,0.3390912494471432
420,9831,474,50,prompt_wrapper,185,Ċ,0.3017328679561615,prompt_wrapper,0.04339294135570526,0.6130314022302628,0.34358882904052734,0.1586140768997521,0.4569824669966288,16.27759460809666,0.3391165543353471
421,660,475,0,prompt_wrapper,100601,<|User|>,0.3038381338119507,prompt_wrapper,0.041011396795511246,0.6185813508927822,0.34034907817840576,0.15908521122839284,0.4617978178227042,16.487981013068527,0.34349960443892763
422,8912,476,0,prompt_wrapper,100601,<|User|>,0.30479592084884644,prompt_wrapper,0.04073898866772652,0.6147872917354107,0.34450533986091614,0.16134086209966195,0.47074266886458765,15.95654887579324,0.33242810157902586
423,4861,477,50,prompt_wrapper,185,Ċ,0.293444961309433,prompt_wrapper,0.03988122567534447,0.6067176498472691,0.3533919155597687,0.16955482607828568,0.4903504588981307,15.034540638851338,0.3132195966427362
424,7045,478,50,prompt_wrapper,185,Ċ,0.2996107041835785,prompt_wrapper,0.038650840520858765,0.5953294336795807,0.366000235080719,0.1670672632077705,0.4803923874263922,14.99863657470276,0.31247159530630747
425,11745,479,50,prompt_wrapper,185,Ċ,0.30422306060791016,prompt_wrapper,0.03608096390962601,0.5800387784838676,0.3839218318462372,0.17254892926577192,0.4859357528488727,14.715151689202981,0.30656566019172876
426,11258,480,50,prompt_wrapper,185,Ċ,0.30519983172416687,prompt_wrapper,0.03564217686653137,0.5839398801326752,0.3804146647453308,0.17679087566568252,0.500849218154894,14.333811360336833,0.2986210700070174
427,1969,481,50,prompt_wrapper,185,Ċ,0.30452632904052734,prompt_wrapper,0.036940768361091614,0.5987328141927719,0.36427396535873413,0.17486222309486726,0.5041710483801678,14.464070077529538,0.30133479328186535
428,11078,482,50,prompt_wrapper,185,Ċ,0.30172020196914673,prompt_wrapper,0.03681168332695961,0.6139245890080929,0.34928426146507263,0.18107252993732467,0.5078470901510399,14.209169126168955,0.29602435679518657
429,10338,483,50,prompt_wrapper,185,Ċ,0.3052749037742615,prompt_wrapper,0.036984119564294815,0.6175056360661983,0.3455312252044678,0.18774817183460385,0.4962580514671406,14.183206881645404,0.29548347670094594
430,11262,484,50,prompt_wrapper,185,Ċ,0.3065914809703827,prompt_wrapper,0.035641953349113464,0.6143617779016495,0.3499772250652313,0.19639028544779005,0.513518749391172,13.2884600023488,0.2768429167156
431,9264,485,50,prompt_wrapper,185,Ċ,0.3147476613521576,prompt_wrapper,0.03434596583247185,0.620724517852068,0.34492000937461853,0.20837532234053804,0.5236233381328518,12.531280040757995,0.26106833418245823
432,2219,486,50,prompt_wrapper,185,Ċ,0.3225709795951843,prompt_wrapper,0.0330512709915638,0.6276693753898144,0.33932071924209595,0.2056148729961555,0.5108004467471351,12.965038844891966,0.2701049759352493
433,3381,487,50,prompt_wrapper,185,Ċ,0.3263477385044098,prompt_wrapper,0.03831078112125397,0.6646420806646347,0.29701948165893555,0.17042689099114622,0.4366909011420879,16.791885822158985,0.3498309546283122
434,11438,488,50,prompt_wrapper,185,Ċ,0.3222137689590454,prompt_wrapper,0.038854487240314484,0.6706699058413506,0.2905193865299225,0.18136388028596953,0.45001170670307983,15.828532886591324,0.32976110180398593
435,9508,489,0,prompt_wrapper,100601,<|User|>,0.3185335099697113,prompt_wrapper,0.036314547061920166,0.6583453416824341,0.3053341507911682,0.1836647445166818,0.4659533045988803,15.22129002828818,0.31711020892267044
436,8404,490,0,prompt_wrapper,100601,<|User|>,0.3263562023639679,prompt_wrapper,0.035804420709609985,0.6600798666477203,0.3041313886642456,0.1886217539872332,0.4785150641295092,14.457680600400234,0.3012016791750049
437,298,491,0,prompt_wrapper,100601,<|User|>,0.32353371381759644,prompt_wrapper,0.03759509325027466,0.662113606929779,0.30032724142074585,0.19256390994877454,0.4812238700195484,13.959026469144051,0.29081305144050107
438,9102,492,50,prompt_wrapper,185,Ċ,0.321973979473114,prompt_wrapper,0.03737596794962883,0.662507314234972,0.3001803159713745,0.19659682987251614,0.4880549604381924,13.619302048141137,0.2837354593362737
439,3451,493,50,prompt_wrapper,185,Ċ,0.32011088728904724,prompt_wrapper,0.0361001193523407,0.6466549932956696,0.3172813653945923,0.19770763574665304,0.4886854226673568,13.780280788075798,0.28708918308491244
440,3205,494,50,prompt_wrapper,185,Ċ,0.3121667802333832,prompt_wrapper,0.03604012355208397,0.627054575830698,0.33687594532966614,0.19276681912671598,0.49018832807704665,14.058584217806446,0.29288717120430097
441,15196,495,50,prompt_wrapper,185,Ċ,0.31768104434013367,prompt_wrapper,0.037450771778821945,0.6300732679665089,0.3324763774871826,0.1890375893441983,0.4853664759629229,14.287767877607864,0.29766183078349717
442,2056,496,50,prompt_wrapper,185,Ċ,0.31357330083847046,prompt_wrapper,0.03738127648830414,0.6223157793283463,0.34030061960220337,0.18234249775274405,0.47718447230842514,14.807288570412043,0.30848517855025087
443,8032,497,50,prompt_wrapper,185,Ċ,0.318289190530777,prompt_wrapper,0.0392402783036232,0.6256640180945396,0.33505645394325256,0.18072224360377698,0.4683764115227994,14.769370804298985,0.3076952250895622
444,13150,498,50,prompt_wrapper,185,Ċ,0.3114216923713684,prompt_wrapper,0.038167066872119904,0.620444767177105,0.34134218096733093,0.18033465818884076,0.4722302529312196,14.71121559103421,0.30648365814654605
445,10633,499,0,prompt_wrapper,100601,<|User|>,0.2995724081993103,prompt_wrapper,0.03754042834043503,0.6205884888768196,0.341843843460083,0.18472036626906213,0.47224551466868414,14.577761170161397,0.30370335771169576
446,7422,500,0,prompt_wrapper,100601,<|User|>,0.30466127395629883,prompt_wrapper,0.03694341331720352,0.6245686039328575,0.33851322531700134,0.19041117294257232,0.483990395406962,14.06474346754355,0.2930154889071573
447,15742,501,50,prompt_wrapper,185,Ċ,0.29630306363105774,prompt_wrapper,0.03823929280042648,0.6097287014126778,0.35200077295303345,0.18839129998084714,0.48551255155735407,14.183349942046865,0.2954864571259764
448,5871,502,50,prompt_wrapper,185,Ċ,0.30996501445770264,prompt_wrapper,0.037221089005470276,0.6231234520673752,0.33972930908203125,0.18972178490430827,0.49297480047960957,13.93842801921281,0.2903839170669335
449,4288,503,50,prompt_wrapper,185,Ċ,0.3223011791706085,prompt_wrapper,0.03752834349870682,0.6142977401614189,0.34813255071640015,0.1854899245955256,0.48533110884740405,14.08770104664216,0.293493771805045
450,1643,504,50,prompt_wrapper,185,Ċ,0.3215715289115906,prompt_wrapper,0.036237429827451706,0.6046343334019184,0.35910338163375854,0.1879328554124011,0.49167291276167935,13.776183509065772,0.2870038231055369
451,57,505,50,prompt_wrapper,185,Ċ,0.3111282289028168,prompt_wrapper,0.03473341837525368,0.5901509486138821,0.37507063150405884,0.184319409362032,0.5103831308685914,13.557948865286152,0.2824572680267948
452,1758,506,50,prompt_wrapper,185,Ċ,0.3013900816440582,prompt_wrapper,0.03503710776567459,0.5988199636340141,0.3661954998970032,0.19109904550694393,0.522481707463593,13.191471584674238,0.27482232468071327
453,8003,507,50,prompt_wrapper,185,Ċ,0.3034098446369171,prompt_wrapper,0.0353553369641304,0.6078045293688774,0.3568074703216553,0.18951772780847123,0.5244890063100158,13.37251647004206,0.27859409312587624
454,9038,508,50,prompt_wrapper,185,Ċ,0.30349698662757874,prompt_wrapper,0.03661574423313141,0.6105754226446152,0.35285162925720215,0.19207749158507448,0.5121045310573933,13.583736295682394,0.2829945061600499
455,4592,509,50,prompt_wrapper,185,Ċ,0.3109344244003296,prompt_wrapper,0.03452629595994949,0.6196829006075859,0.34576866030693054,0.20842098181694982,0.5250848017960997,12.498303151172825,0.26038131564943384
456,13520,510,50,prompt_wrapper,185,Ċ,0.3135439157485962,prompt_wrapper,0.03360573947429657,0.634517028927803,0.33187243342399597,0.20724501749922292,0.5126852183999684,12.751530693457314,0.26565688944702737
457,349,511,50,prompt_wrapper,185,Ċ,0.3201144337654114,prompt_wrapper,0.03542638197541237,0.661850031465292,0.302762895822525,0.18647928530215,0.46487127823315505,14.968493503240175,0.311843614650837
458,3975,512,0,prompt_wrapper,100601,<|User|>,0.3258821666240692,prompt_wrapper,0.03571556508541107,0.6651621609926224,0.2991165220737457,0.1941717261250376,0.4786434671447424,14.234185074507318,0.29654552238556914
459,13977,513,0,prompt_wrapper,100601,<|User|>,0.32528918981552124,prompt_wrapper,0.035282280296087265,0.6512658931314945,0.3134543299674988,0.19695823256535863,0.49420231094555334,13.665416124914652,0.2846961692690552
460,3376,514,0,prompt_wrapper,100601,<|User|>,0.32575365900993347,prompt_wrapper,0.033726975321769714,0.6543771177530289,0.31192100048065186,0.19275504400721222,0.49938670235961363,13.793980924124613,0.28737460258592945
461,11622,515,50,prompt_wrapper,185,Ċ,0.3187808394432068,prompt_wrapper,0.0349109061062336,0.6521984450519085,0.3129124045372009,0.1999668003190584,0.5173853217127781,12.872949954649961,0.26818645738854086
462,180,516,50,prompt_wrapper,185,Ċ,0.3258226215839386,prompt_wrapper,0.034676045179367065,0.642495185136795,0.32281339168548584,0.19072640165530044,0.5007022242562535,13.561705461764756,0.28253553045343244
463,8768,517,50,prompt_wrapper,185,Ċ,0.32476040720939636,prompt_wrapper,0.03518763929605484,0.6294305548071861,0.33532145619392395,0.1954342149421795,0.5052296251909617,13.268548504179348,0.27642809383706973
464,3441,518,50,prompt_wrapper,185,Ċ,0.31625446677207947,prompt_wrapper,0.03471633046865463,0.6310631409287453,0.3341909945011139,0.1979637451881052,0.5136165597213634,13.016432307022747,0.2711756730629739
465,6026,519,0,prompt_wrapper,100601,<|User|>,0.3116513192653656,prompt_wrapper,0.03474381938576698,0.6409567259252071,0.32433733344078064,0.19625473638319652,0.5084889003592248,13.330660423631315,0.27772209215898574
466,11920,520,0,prompt_wrapper,100601,<|User|>,0.32433027029037476,prompt_wrapper,0.03447561711072922,0.6471245363354683,0.3183954954147339,0.19817399479473613,0.5154375535821686,13.07610684251201,0.27241889255233354
467,16062,521,0,prompt_wrapper,100601,<|User|>,0.3164082467556,prompt_wrapper,0.03589234501123428,0.6438448056578636,0.3202005922794342,0.19673363257565457,0.505999256028525,13.324916913930895,0.27760243570689364
468,5037,522,50,prompt_wrapper,185,Ċ,0.3179555833339691,prompt_wrapper,0.03484468162059784,0.6434169560670853,0.32175225019454956,0.19463782620242073,0.5062363500994489,13.447200560098215,0.28015001166871284
469,5972,523,50,prompt_wrapper,185,Ċ,0.3201366364955902,prompt_wrapper,0.03582177311182022,0.627127431333065,0.3370601534843445,0.19467086786231957,0.49873677103826874,13.574846841791375,0.282809309203987
470,10611,524,50,prompt_wrapper,185,Ċ,0.31944817304611206,prompt_wrapper,0.03581429272890091,0.6314291879534721,0.3327544629573822,0.19582093278992152,0.49053909442504995,13.713038409532162,0.2856883001985867
471,706,525,50,prompt_wrapper,185,Ċ,0.3115807771682739,prompt_wrapper,0.03491033613681793,0.6172071546316147,0.3479062020778656,0.19477304973166643,0.5030343589894626,13.544805853138751,0.28218345527372396
472,26,526,50,prompt_wrapper,185,Ċ,0.30382832884788513,prompt_wrapper,0.03669104725122452,0.6082677468657494,0.3550872206687927,0.18554059790573385,0.49357616442712277,14.14622862545069,0.294713096363556
473,13183,527,50,prompt_wrapper,185,Ċ,0.3039904236793518,prompt_wrapper,0.036686524748802185,0.6081676632165909,0.3551693260669708,0.18610138603268656,0.4988225484983495,13.918093167171692,0.2899602743160769
474,14685,528,50,prompt_wrapper,185,Ċ,0.312354177236557,prompt_wrapper,0.03615079075098038,0.6113789305090904,0.35247573256492615,0.18714377368702104,0.49736040874866577,13.887246518540827,0.2893176358029339
475,7647,529,50,prompt_wrapper,185,Ċ,0.31926658749580383,prompt_wrapper,0.03456774726510048,0.6118827722966671,0.3535783588886261,0.19331518451626642,0.5040424243057786,13.387312939489604,0.27890235290603343
476,5018,530,50,prompt_wrapper,185,Ċ,0.31621500849723816,prompt_wrapper,0.03429011255502701,0.611588679254055,0.35408642888069153,0.197883520039041,0.5039068161181451,13.20157863495815,0.2750328882282948
477,15707,531,50,prompt_wrapper,185,Ċ,0.3077077269554138,prompt_wrapper,0.033659305423498154,0.6144069768488407,0.3519585132598877,0.19680161014220698,0.5133206778574513,13.138451432920869,0.27371773818585143
478,5553,532,50,prompt_wrapper,185,Ċ,0.2978687584400177,prompt_wrapper,0.034649886190891266,0.6108641847968102,0.35448694229125977,0.19218188012847295,0.5082282418141718,13.643688448586872,0.2842435093455598
479,3285,533,50,prompt_wrapper,185,Ċ,0.3044501543045044,prompt_wrapper,0.034608036279678345,0.6265138685703278,0.3388802409172058,0.19875811138916324,0.5168224538494195,13.086287680525727,0.272630993344286
480,9471,534,50,prompt_wrapper,185,Ċ,0.31024688482284546,prompt_wrapper,0.033963579684495926,0.6342183165252209,0.33178290724754333,0.2031659244475366,0.5192000595808131,12.737006046355923,0.26535429263241506
481,9902,535,50,prompt_wrapper,185,Ċ,0.3196781277656555,prompt_wrapper,0.034121401607990265,0.6530379578471184,0.3127976357936859,0.1882884391696656,0.4930204443656425,13.994373157307557,0.29154944077724076
482,8193,536,50,prompt_wrapper,185,Ċ,0.32831647992134094,prompt_wrapper,0.035416413098573685,0.652520727366209,0.312045693397522,0.20013106629300598,0.4970732682719434,13.388567370259892,0.27892848688041444
483,9720,537,50,prompt_wrapper,185,Ċ,0.3219863176345825,prompt_wrapper,0.03375538811087608,0.637971255928278,0.32829734683036804,0.20298326325939234,0.5044630682906119,13.139402491233923,0.27373755190070675
484,12737,538,50,prompt_wrapper,185,Ċ,0.30964499711990356,prompt_wrapper,0.03352868929505348,0.6296666227281094,0.3368128538131714,0.19867531475933717,0.5041624774493353,13.437286750617252,0.27994347397119274
485,10569,539,0,prompt_wrapper,100601,<|User|>,0.3068481981754303,prompt_wrapper,0.033645886927843094,0.6336825303733349,0.3327031433582306,0.2009985552078562,0.5126540828360044,13.102656258238754,0.27297200537997407
486,6634,540,0,prompt_wrapper,100601,<|User|>,0.31435006856918335,prompt_wrapper,0.033334970474243164,0.6435678005218506,0.32307153940200806,0.2133116552574079,0.5353864336954733,11.979120762661596,0.24956501588878324
487,583,541,0,prompt_wrapper,100601,<|User|>,0.305486798286438,prompt_wrapper,0.034475117921829224,0.6296360790729523,0.3359203040599823,0.20834419760060788,0.5249308865112428,12.369058683697826,0.25768872257703807
488,6392,542,0,prompt_wrapper,100601,<|User|>,0.3080891966819763,prompt_wrapper,0.03471596539020538,0.625456377863884,0.33979159593582153,0.21271838189435857,0.5336528741937436,12.042361313545884,0.25088252736553923
489,14414,543,0,prompt_wrapper,100601,<|User|>,0.3145711123943329,prompt_wrapper,0.03508174791932106,0.6313963495194912,0.33353471755981445,0.20985490887138777,0.5175853506116743,12.494508835983888,0.260302267416331
490,11709,544,0,prompt_wrapper,100601,<|User|>,0.31653711199760437,prompt_wrapper,0.03369900584220886,0.6323489248752594,0.3339918255805969,0.2017523779550051,0.5141314268127997,13.007801066636148,0.27099585555491973
491,9171,545,0,prompt_wrapper,100601,<|User|>,0.3168928027153015,prompt_wrapper,0.033696044236421585,0.6358867399394512,0.33045345544815063,0.20100759374046803,0.5258547255879988,12.770065717697268,0.26604303578535976
492,11027,546,50,prompt_wrapper,185,Ċ,0.30391666293144226,prompt_wrapper,0.033472441136837006,0.6249879971146584,0.3415519893169403,0.1952909036981967,0.5184797427767248,13.062724411001374,0.27214009189586197
493,16198,547,50,prompt_wrapper,185,Ċ,0.30471593141555786,prompt_wrapper,0.03402606397867203,0.6146120056509972,0.3513818681240082,0.18616016911686942,0.4992014278391408,13.721271312731208,0.2858598190152335
494,2237,548,50,prompt_wrapper,185,Ċ,0.30539408326148987,prompt_wrapper,0.033938147127628326,0.614751361310482,0.351302832365036,0.1851672992541768,0.5043955666405641,13.65117704246663,0.28439952171805477
495,15682,549,50,prompt_wrapper,185,Ċ,0.30480629205703735,prompt_wrapper,0.03392084315419197,0.6179517917335033,0.3481305241584778,0.18478446733132306,0.5001421659322982,13.835353990605922,0.28823654147095673
496,4649,550,50,prompt_wrapper,185,Ċ,0.30141112208366394,prompt_wrapper,0.03350481390953064,0.6196565926074982,0.34683892130851746,0.18208890378790912,0.49644569418315565,14.154341636666814,0.29488211743055864
497,1123,551,50,prompt_wrapper,185,Ċ,0.30491799116134644,prompt_wrapper,0.03476060554385185,0.6160390861332417,0.34922856092453003,0.1827111469225255,0.5026403445983535,14.150497068054584,0.29480202225113716
498,484,552,50,prompt_wrapper,185,Ċ,0.3125315308570862,prompt_wrapper,0.03459551930427551,0.6124604046344757,0.35295507311820984,0.18339863485962235,0.5116532158372479,13.886642354112759,0.2893050490440158
499,7554,553,50,prompt_wrapper,185,Ċ,0.32083019614219666,prompt_wrapper,0.032987117767333984,0.6012200713157654,0.3657902181148529,0.1852808221019023,0.5178364844280778,13.424762376355163,0.27968254950739924
500,10363,554,50,prompt_wrapper,185,Ċ,0.32628312706947327,prompt_wrapper,0.03272648900747299,0.604593075811863,0.3626813292503357,0.18686022686526388,0.5118979618552183,13.398125853332347,0.2791276219444239
501,9543,555,50,prompt_wrapper,185,Ċ,0.3178573548793793,prompt_wrapper,0.03255709260702133,0.6039914265275002,0.3634757101535797,0.18852759283792464,0.5104387241434786,13.480764580411753,0.2808492620919115
502,14908,556,50,prompt_wrapper,185,Ċ,0.31163498759269714,prompt_wrapper,0.03277400881052017,0.6141078695654869,0.353101521730423,0.19871266725666895,0.5140448544200045,13.104166483721924,0.2730034684108734
503,14544,557,50,prompt_wrapper,185,Ċ,0.3030533194541931,prompt_wrapper,0.032021112740039825,0.614475779235363,0.35350996255874634,0.1990929634713194,0.5159155228452876,13.09761692863916,0.2728670193466492
504,13887,558,50,prompt_wrapper,185,Ċ,0.31016477942466736,prompt_wrapper,0.03301645815372467,0.621466264128685,0.34551820158958435,0.2154648740328664,0.5355091422699042,12.070600116032388,0.25147083575067475
505,3723,559,50,prompt_wrapper,185,Ċ,0.3191029131412506,prompt_wrapper,0.03372463211417198,0.6426651813089848,0.32363682985305786,0.20464213515533775,0.5027952408993949,13.234161573937218,0.2757116994570254
506,5299,560,50,prompt_wrapper,185,Ċ,0.3276963233947754,prompt_wrapper,0.03318314999341965,0.644911952316761,0.32190757989883423,0.21875828652464308,0.5218045757669856,12.10912244942532,0.2522733843630275
507,13419,561,50,prompt_wrapper,185,Ċ,0.32022687792778015,prompt_wrapper,0.032769575715065,0.6272396892309189,0.34003695845603943,0.21921009692928428,0.522825457260579,12.031289875025921,0.2506518723963734
508,13371,562,50,prompt_wrapper,185,Ċ,0.30935490131378174,prompt_wrapper,0.031922269612550735,0.6302580945193768,0.33777832984924316,0.22338863475133647,0.5311222257633822,11.777940094899403,0.2453737519770709
509,7799,563,0,prompt_wrapper,100601,<|User|>,0.3145364224910736,prompt_wrapper,0.032898321747779846,0.6390423029661179,0.3280288279056549,0.21379102048266824,0.5223686785166383,12.37756482856221,0.25786593392837937
510,3117,564,0,prompt_wrapper,100601,<|User|>,0.32415053248405457,prompt_wrapper,0.034670598804950714,0.6506772562861443,0.3146136999130249,0.20376424573898405,0.512972317713745,12.899404218190655,0.268737587878972
511,13135,565,0,prompt_wrapper,100601,<|User|>,0.32202085852622986,prompt_wrapper,0.033527616411447525,0.6496143899857998,0.3168310821056366,0.20968771281247636,0.5250749972138892,12.290330967664447,0.25604856182634267
512,14663,566,50,prompt_wrapper,185,Ċ,0.3085113763809204,prompt_wrapper,0.03218916431069374,0.6341043375432491,0.33368197083473206,0.2148942598834147,0.5351829762196708,11.786970646570797,0.24556188847022495
513,16191,567,50,prompt_wrapper,185,Ċ,0.301256388425827,prompt_wrapper,0.03187169134616852,0.6049160808324814,0.36325743794441223,0.21248276837848717,0.5295291609179227,12.009700601518466,0.25020209586496805
514,8492,568,50,prompt_wrapper,185,Ċ,0.302966445684433,prompt_wrapper,0.031658828258514404,0.6126027703285217,0.35570377111434937,0.22011229353644093,0.5410778466224981,11.543552012545582,0.24049066692803298
515,7028,569,50,prompt_wrapper,185,Ċ,0.2981109023094177,prompt_wrapper,0.03207811713218689,0.6145293414592743,0.3534283936023712,0.2130359657940676,0.5331694558434282,12.086862458698873,0.2518096345562265
516,14024,570,50,prompt_wrapper,185,Ċ,0.3004855513572693,prompt_wrapper,0.03252027928829193,0.6174331456422806,0.34999915957450867,0.2135273356292777,0.5396340220097242,11.945357071955,0.24886160566572915
517,3548,571,50,prompt_wrapper,185,Ċ,0.3039933145046234,prompt_wrapper,0.03263118118047714,0.6098441854119301,0.3575134873390198,0.20772326730039595,0.535074912956029,12.190977117513455,0.253978689948197
518,1381,572,50,prompt_wrapper,185,Ċ,0.314272940158844,prompt_wrapper,0.032682135701179504,0.6082435101270676,0.3590448796749115,0.21879389867416602,0.5512608850474248,11.443094328865742,0.2383977985180363
519,12275,573,50,prompt_wrapper,185,Ċ,0.3277595341205597,prompt_wrapper,0.03205841779708862,0.6136274933815002,0.3542943298816681,0.2192417137831853,0.5473156134319728,11.509060612106923,0.2397720960855609
520,5700,574,50,prompt_wrapper,185,Ċ,0.32109060883522034,prompt_wrapper,0.031170554459095,0.6040412709116936,0.36480915546417236,0.22052503130646248,0.535106621242119,11.71678499686101,0.2440996874346044
521,13739,575,50,prompt_wrapper,185,Ċ,0.3132837414741516,prompt_wrapper,0.033150769770145416,0.6079583391547203,0.3589180111885071,0.21273642963882267,0.5178961487348579,12.498746145683572,0.2603905447017411
522,12577,576,50,prompt_wrapper,185,Ċ,0.3057257831096649,prompt_wrapper,0.03283639997243881,0.6164641156792641,0.350673645734787,0.22214867194269775,0.5416210124869901,11.707488719878167,0.2439060149974618
523,1793,577,50,prompt_wrapper,185,Ċ,0.30594152212142944,prompt_wrapper,0.032860301434993744,0.6238577738404274,0.3432849645614624,0.2144698595490014,0.5322641077354048,12.112864500436693,0.2523513437590978
524,12678,578,50,prompt_wrapper,185,Ċ,0.3069756329059601,prompt_wrapper,0.032470930367708206,0.61682553216815,0.3506750166416168,0.22402391471475042,0.5509634825315048,11.231791493348892,0.23399565611143525
525,10054,579,50,prompt_wrapper,185,Ċ,0.31353840231895447,prompt_wrapper,0.03222043067216873,0.6142350360751152,0.3535490334033966,0.21192174370391575,0.5296479774903904,12.005085573723044,0.2501059494525634
